# Constructed from biom file
#OTU ID	CWB1	MRM1	CWB3	FPP2	FWB2	MWB2	RPP1	RPB2	BRM1	FRR2	CRR1	BRM2	SPB2	BWB3	RRR2	BRR1	CPP2	MRR1	MPB1	SRM1	SPP3	BPP3	BWB1	BRM3	MRM3	SRR2	BWA1	CWA3	RPP3	RPB3	BWB2	CPB3	CWA1	FWA1	SPB3	MPB2	CRM3	RRR1	BWA2	SRM3	RWA3	RRM2	MPP3	FWB1	SWB2	SWA3	CRR3	MRM2	CRR2	RWB1	SRR1	FRM3	FRR3	SWB1	FPB3	RWB2	MRR2	MRR3	RRM1	FWA3	CPP3	MWA3	MPP2	BRR2	BPB1	RRM3	BPB2	CRM2	MPB3	FRR1	SPP1	BPP1	FWA2	SWA1	BWA3	FPP1	CPB2	CWB2	FPP3	MWB3	SWB3	BRR3	RPP2	CPP1	MWB1	SRM2	BPP2	SPB1	FPB1	RWA2	SRR3	RWB3	FWB3	BPB3	RPB1	SWA2	MPP1	FPB2	RWA1	MWA1	CWA2	FRM1	SPP2	RRR3	CRM1	CPB1	FRM2	MWA2
751.3710_287.2480	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	189906.0	0.0	0.0	128463.0	0.0	123747.0	0.0	20355.0	0.0	130769.0	0.0	0.0	0.0	0.0	0.0	117178.0	0.0	86457.5	241550.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	126029.0	0.0	0.0	0.0	0.0	0.0	23730.30078	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	231209.0	0.0	0.0	0.0	0.0	0.0	0.0	185956.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	67919.39844	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
394.1733_196.6131	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	68846.0	165328.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	65543.0	0.0	0.0	0.0	96002.10156	0.0	114862.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43212.19922	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	78253.29688	0.0	0.0	0.0	0.0	0.0	0.0	120100.0	0.0	49586.10156	0.0	0.0	125714.0	0.0	0.0	0.0	0.0	96828.29688	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	113728.0	0.0	0.0	230645.0	0.0	0.0	0.0
589.1389_184.6593	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	117258.0	0.0	0.0	0.0	0.0	0.0	155474.0	0.0	0.0	0.0	0.0	178114.0	108837.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	83064.39844	0.0	0.0	0.0	229646.0	0.0	0.0	0.0	0.0	0.0	51998.80078	0.0	168654.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	271674.0	0.0	0.0	0.0	0.0	0.0	0.0	142814.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	170464.0	0.0	0.0	0.0	0.0	187104.0	149733.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
792.7449_308.3404	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	59741.19922	0.0	0.0	0.0	118710.0	0.0	82890.79688	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41611.69922	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	158000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42270.80078	0.0	0.0	0.0	0.0	0.0	0.0	78136.89844	0.0	0.0	0.0	0.0	0.0	143254.0	0.0	0.0	0.0	0.0	0.0	0.0	103470.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	103841.0	0.0	0.0	0.0	68052.79688	0.0	0.0	0.0	0.0	39185.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	123562.0	0.0	0.0	0.0	0.0	0.0
466.2245_266.9805	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22524.09961	0.0	0.0	149585.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17162.30078	0.0	0.0	0.0	157679.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	129758.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	267588.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	85131.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	97620.0	207814.0	0.0	0.0	0.0	0.0	0.0	0.0	59333.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17828.90039	0.0	50604.80078	88499.39844	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
585.3140_310.9871	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46089.60156	0.0	0.0	0.0	0.0	0.0	57095.0	0.0	0.0	0.0	88548.10156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	66114.70313	0.0	0.0	0.0	0.0	135333.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	77541.89844	0.0	0.0	0.0	0.0	103452.0	0.0	120138.0	0.0	0.0	0.0	0.0	0.0	71220.79688	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	94800.39844	0.0	111923.0	0.0	0.0	0.0	84595.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	57728.80078
662.1850_123.5632	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	204902.0	0.0	0.0	0.0	0.0	0.0	0.0	232326.0	259245.0	168877.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	196461.0	0.0	0.0	0.0	0.0	245254.0	0.0	0.0	166562.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	304910.0	179342.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	224099.0	196983.0	253579.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	264084.0	0.0	0.0	0.0	0.0	0.0
316.1712_ 66.6690	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	331007.0	0.0	0.0	0.0	98927.89844	0.0	0.0	0.0	0.0	339730.0	0.0	0.0	0.0	312262.0	0.0	0.0	0.0	341064.0	0.0	0.0	0.0	0.0	0.0	55993.80078	0.0	220463.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	62100.80078	184935.0	0.0	0.0	0.0	0.0	0.0	238770.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40120.89844	0.0	0.0	0.0	206171.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	63080.30078	0.0	0.0	0.0
571.6676_299.2447	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	223184.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	54895.80078	0.0	0.0	0.0	64882.0	0.0	0.0	0.0	102112.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	56964.89844	0.0	0.0	0.0	0.0	0.0	46846.89844	93711.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	113295.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	62985.80078	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	97387.0	34879.30078	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	104915.0	0.0	0.0	0.0	199813.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
552.3004_285.3382	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	62023.80078	0.0	0.0	0.0	0.0	0.0	0.0	71570.20313	42356.39844	0.0	16904.09961	150449.0	0.0	0.0	0.0	82799.89844	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21414.59961	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48459.69922	0.0	0.0	45013.89844	0.0	0.0	0.0	0.0	0.0	0.0	0.0	54812.19922	0.0	0.0	0.0	0.0	0.0	0.0	46916.60156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19160.09961	0.0	0.0	0.0	60874.80078	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
298.1592_156.7320	512332.0	0.0	441239.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1528790.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	670399.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100838.0	339243.0	0.0	0.0	0.0	542082.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	323630.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	64906.80078	0.0	0.0	0.0	0.0	0.0	0.0	0.0	302999.0	0.0	442061.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	98236.20313	0.0	0.0	0.0
305.1555_247.9508	857054.0	0.0	776533.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	83549.20313	0.0	0.0	0.0	54663.30078	0.0	0.0	0.0	592600.0	0.0	58260.39844	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53977.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	517282.0	0.0	0.0	0.0	0.0	354248.0	0.0	0.0	0.0	48689.0	819464.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	612617.0	0.0	0.0
328.1595_ 84.2802	185418.0	0.0	199680.0	0.0	0.0	0.0	0.0	0.0	0.0	1483470.0	90755.20313	0.0	0.0	0.0	0.0	0.0	84100.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	525316.0	0.0	0.0	0.0	78777.79688	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1017020.0	0.0	912960.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25077.59961	0.0	1496300.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	89121.20313	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
351.1310_ 32.6548	77021.70313	0.0	147196.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	79200.39844	0.0	0.0	0.0	72994.0	0.0	0.0	0.0	0.0	83528.39844	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100895.0	0.0	121087.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	51718.89844	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	83949.29688	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	74920.60156	0.0	0.0	0.0	73574.60156	74295.39844	0.0	0.0
281.1496_ 51.8074	1088520.0	0.0	826544.0	67854.29688	0.0	0.0	0.0	0.0	0.0	0.0	348092.0	0.0	0.0	0.0	0.0	0.0	111615.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	54011.60156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	571158.0	0.0	0.0	0.0	0.0	0.0	68182.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	134465.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	78216.29688	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20040.69922	180345.0	0.0	0.0
140.0703_ 51.3275	83549.89844	0.0	526161.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	63184.80078	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	104392.0	0.0	0.0	0.0	0.0	94571.39844	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	76223.29688	0.0	0.0	0.0	0.0	0.0	0.0	140087.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	88399.0	121011.0	0.0	0.0	0.0	0.0	0.0	75775.39844	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	138628.0	109341.0	0.0	0.0
221.1297_202.9577	723654.0	0.0	762388.0	0.0	0.0	0.0	0.0	0.0	0.0	70243.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	486492.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	74882.20313	0.0	0.0	0.0	0.0	0.0	0.0	484949.0	0.0	0.0	0.0	0.0	42839.60156	0.0	0.0	0.0	49989.5	674584.0	0.0	0.0	0.0	0.0	0.0	73312.89844	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	425513.0	514430.0	0.0	0.0
240.1098_ 44.8780	78560.60156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	129242.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	90509.20313	0.0	0.0	0.0	18483.09961	0.0	0.0	0.0	0.0	35497.19922	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	91944.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	504957.0	0.0	0.0	0.0	0.0	0.0	0.0	38428.39844	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19632.40039	325166.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	93953.70313	0.0	0.0	0.0	41923.19922	0.0	0.0	0.0
195.1212_208.6870	31440.59961	0.0	606634.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	89839.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	209547.0	0.0	0.0	0.0	0.0	100109.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	83306.89844	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38166.60156	0.0	0.0	0.0	0.0	0.0	0.0	1077900.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35903.89844	72325.10156	155190.0	0.0	0.0	0.0	0.0	0.0	27488.80078	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
273.1445_188.8578	217401.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	92093.10156	0.0	33129.69922	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	81722.39844	0.0	0.0	0.0	0.0	201129.0	0.0	0.0	40937.19922	0.0	0.0	59128.39844	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109373.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	148139.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	90611.20313	0.0	0.0	53139.10156	210923.0	0.0	0.0
315.1601_167.0534	372777.0	0.0	58577.89844	0.0	0.0	0.0	0.0	0.0	0.0	0.0	151880.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	99132.79688	0.0	0.0	0.0	0.0	81854.10156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42994.80078	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	132497.0	0.0	0.0	0.0	0.0	0.0	191615.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146781.0	204080.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	160505.0	161996.0	0.0	0.0
226.1851_232.0433	55472.19922	0.0	161088.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	156024.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	77143.39844	0.0	0.0	0.0	0.0	75377.89844	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1022090.0	0.0	0.0	105751.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	91838.79688	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1339990.0	64294.5	0.0	0.0	77214.89844	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1257190.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
349.1714_218.0520	50419.19922	0.0	380378.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	442935.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	78909.10156	0.0	192214.0	0.0	0.0	0.0	89615.20313	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38510.39844	0.0	0.0	0.0	0.0	0.0	0.0	205321.0	0.0	47174.19922	0.0	0.0	0.0	0.0	0.0	0.0	0.0	638723.0	74030.5	0.0	0.0	0.0	0.0	49970.60156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
151.1227_172.1383	86530.89844	0.0	101071.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	124753.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	93069.5	0.0	0.0	0.0	0.0	52158.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	103552.0	0.0	0.0	0.0	0.0	0.0	0.0	125805.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109094.0	94693.0	0.0	0.0	0.0	0.0	108777.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	57715.5	112746.0	0.0	0.0
225.1426_239.1208	135916.0	0.0	139687.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	195146.0	0.0	0.0	0.0	0.0	0.0	363773.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	911629.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	240927.0	0.0	0.0	0.0	0.0	0.0	0.0	83351.89844	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22226.5	265875.0	0.0	0.0	0.0	0.0	0.0	311134.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	78728.60156	875988.0	0.0	0.0
304.1799_191.5569	506771.0	0.0	499221.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	108470.0	0.0	55494.0	0.0	114326.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	149010.0	0.0	0.0	0.0	118404.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41235.60156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	72829.5	682103.0	0.0	0.0	489244.0	0.0	0.0	0.0	143960.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
272.1315_117.7125	98123.10156	0.0	115989.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	94173.39844	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	96676.70313	0.0	0.0	0.0	0.0	121378.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36735.30078	0.0	76613.70313	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	144174.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	65815.5	125808.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	129503.0	113997.0	0.0	0.0
154.0883_ 49.2003	147389.0	0.0	58236.19922	0.0	0.0	0.0	0.0	0.0	0.0	0.0	108808.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50478.60156	0.0	0.0	0.0	174432.0	0.0	0.0	0.0	0.0	0.0	0.0	86239.79688	0.0	0.0	119362.0	0.0	69017.29688	0.0	0.0	0.0	61981.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	114107.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	172850.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40255.5	0.0	0.0	0.0
137.0859_ 96.5801	282069.0	0.0	289472.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	127258.0	0.0	0.0	0.0	0.0	0.0	117988.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	95655.70313	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	598968.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	666571.0	0.0	78375.39844	84437.39844	256953.0	0.0	0.0	0.0	0.0	0.0	119643.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	561886.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
